# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1944       3.045760187190e-11       1.421282090588e-12      -1.936763836668e-12       6.729679436617e-15       3.979696401255e-16       1.065178561529e-16      -1.568961515273e-17 
 1945       3.043132818573e-11       1.418252373495e-12      -1.952136481461e-12       6.721993615552e-15       3.970782953905e-16       1.068153832985e-16      -1.564918087996e-17 
 1946       3.040617017448e-11       1.415109915430e-12      -1.967282382662e-12       6.714340540115e-15       3.961892727847e-16       1.071040318058e-16      -1.560774463618e-17 
 1947       3.038211333732e-11       1.411855068131e-12      -1.982192788217e-12       6.706720306605e-15       3.953025633534e-16       1.073837088460e-16      -1.556530010081e-17 
 1948       3.035914171044e-11       1.408488403542e-12      -1.996859854549e-12       6.699132949965e-15       3.944181586698e-16       1.076543608622e-16      -1.552184272793e-17 
 1949       3.033723367893e-11       1.405011368828e-12      -2.011279480554e-12       6.691578259420e-15       3.935360526448e-16       1.079160925901e-16      -1.547737513619e-17 
 1950       3.031636613323e-11       1.401425636285e-12      -2.025448494814e-12       6.684055961452e-15       3.926562397306e-16       1.081690489310e-16      -1.543190175930e-17 
 1951       3.029651585835e-11       1.397732886060e-12      -2.039363715419e-12       6.676565780959e-15       3.917787143200e-16       1.084133754675e-16      -1.538542705807e-17 
 1952       3.027765953372e-11       1.393934806163e-12      -2.053021949950e-12       6.669107441248e-15       3.909034707465e-16       1.086492184648e-16      -1.533795552038e-17 
 1953       3.025977373307e-11       1.390033092475e-12      -2.066419995474e-12       6.661680664039e-15       3.900305032841e-16       1.088767248714e-16      -1.528949166129e-17 
 1954       3.024283492427e-11       1.386029448758e-12      -2.079554638524e-12       6.654285169456e-15       3.891598061472e-16       1.090960423201e-16      -1.524004002302e-17 
 1955       3.022681946919e-11       1.381925586668e-12      -2.092422655092e-12       6.646920676031e-15       3.882913734906e-16       1.093073191291e-16      -1.518960517499e-17 
 1956       3.021170362357e-11       1.377723225763e-12      -2.105020810616e-12       6.639586900698e-15       3.874251994092e-16       1.095107043026e-16      -1.513819171392e-17 
 1957       3.019746353688e-11       1.373424093516e-12      -2.117345859963e-12       6.632283558791e-15       3.865612779382e-16       1.097063475319e-16      -1.508580426379e-17 
 1958       3.018407525219e-11       1.369029925324e-12      -2.129394547425e-12       6.625010364043e-15       3.856996030528e-16       1.098943991961e-16      -1.503244747594e-17 
 1959       3.017151470600e-11       1.364542464515e-12      -2.141163606697e-12       6.617767028582e-15       3.848401686679e-16       1.100750103633e-16      -1.497812602905e-17 
 1960       3.015975772812e-11       1.359963462367e-12      -2.152649760873e-12       6.610553262932e-15       3.839829686387e-16       1.102483327914e-16      -1.492284462925e-17 
 1961       3.014878004152e-11       1.355294678111e-12      -2.163849722428e-12       6.603368776006e-15       3.831279967597e-16       1.104145189290e-16      -1.486660801008e-17 
 1962       3.013855726224e-11       1.350537878944e-12      -2.174760193211e-12       6.596213275108e-15       3.822752467654e-16       1.105737219162e-16      -1.480942093260e-17 
 1963       3.012906489915e-11       1.345694840038e-12      -2.185377864425e-12       6.589086465929e-15       3.814247123297e-16       1.107260955856e-16      -1.475128818537e-17 
 1964       3.012027835390e-11       1.340767344556e-12      -2.195699416624e-12       6.581988052543e-15       3.805763870659e-16       1.108717944633e-16      -1.469221458453e-17 
 1965       3.011217292077e-11       1.335757183653e-12      -2.205721519692e-12       6.574917737409e-15       3.797302645270e-16       1.110109737697e-16      -1.463220497382e-17 
 1966       3.010472378646e-11       1.330666156496e-12      -2.215440832837e-12       6.567875221363e-15       3.788863382049e-16       1.111437894206e-16      -1.457126422461e-17 
 1967       3.009790603003e-11       1.325496070269e-12      -2.224854004574e-12       6.560860203623e-15       3.780446015308e-16       1.112703980275e-16      -1.450939723596e-17 
 1968       3.009169462274e-11       1.320248740183e-12      -2.233957672717e-12       6.553872381778e-15       3.772050478752e-16       1.113909568996e-16      -1.444660893464e-17 
 1969       3.008606442786e-11       1.314925989492e-12      -2.242748464364e-12       6.546911451795e-15       3.763676705473e-16       1.115056240435e-16      -1.438290427517e-17 
 1970       3.008099020061e-11       1.309529649495e-12      -2.251222995885e-12       6.539977108008e-15       3.755324627954e-16       1.116145581650e-16      -1.431828823989e-17 
 1971       3.007644658796e-11       1.304061559555e-12      -2.259377872909e-12       6.533069043123e-15       3.746994178064e-16       1.117179186696e-16      -1.425276583893e-17 
 1972       3.007240812852e-11       1.298523567103e-12      -2.267209690313e-12       6.526186948210e-15       3.738685287062e-16       1.118158656637e-16      -1.418634211033e-17 
 1973       3.006884925238e-11       1.292917527654e-12      -2.274715032210e-12       6.519330512705e-15       3.730397885592e-16       1.119085599549e-16      -1.411902212002e-17 
 1974       3.006574428098e-11       1.287245304811e-12      -2.281890471935e-12       6.512499424406e-15       3.722131903680e-16       1.119961630538e-16      -1.405081096187e-17 
 1975       3.006306742700e-11       1.281508770281e-12      -2.288732572034e-12       6.505693369471e-15       3.713887270742e-16       1.120788371741e-16      -1.398171375775e-17 
 1976       3.006079279414e-11       1.275709803885e-12      -2.295237884251e-12       6.498912032413e-15       3.705663915572e-16       1.121567452340e-16      -1.391173565754e-17 
 1977       3.005889437708e-11       1.269850293563e-12      -2.301402949516e-12       6.492155096103e-15       3.697461766349e-16       1.122300508571e-16      -1.384088183920e-17 
 1978       3.005734606126e-11       1.263932135393e-12      -2.307224297931e-12       6.485422241764e-15       3.689280750634e-16       1.122989183728e-16      -1.376915750877e-17 
 1979       3.005612162279e-11       1.257957233592e-12      -2.312698448762e-12       6.478713148969e-15       3.681120795367e-16       1.123635128179e-16      -1.369656790043e-17 
 1980       3.005519472829e-11       1.251927500536e-12      -2.317821910421e-12       6.472027495641e-15       3.672981826868e-16       1.124239999371e-16      -1.362311827656e-17 
 1981       3.005453893474e-11       1.245844856763e-12      -2.322591180459e-12       6.465364958047e-15       3.664863770834e-16       1.124805461840e-16      -1.354881392773e-17 
 1982       3.005412768937e-11       1.239711230988e-12      -2.327002745549e-12       6.458725210800e-15       3.656766552343e-16       1.125333187220e-16      -1.347366017277e-17 
 1983       3.005393432948e-11       1.233528560109e-12      -2.331053081478e-12       6.452107926853e-15       3.648690095846e-16       1.125824854254e-16      -1.339766235881e-17 
 1984       3.005393208235e-11       1.227298789224e-12      -2.334738653130e-12       6.445512777500e-15       3.640634325172e-16       1.126282148798e-16      -1.332082586130e-17 
 1985       3.005409406505e-11       1.221023871635e-12      -2.338055914477e-12       6.438939432370e-15       3.632599163523e-16       1.126706763837e-16      -1.324315608405e-17 
 1986       3.005439328434e-11       1.214705768862e-12      -2.341001308567e-12       6.432387559428e-15       3.624584533477e-16       1.127100399489e-16      -1.316465845930e-17 
 1987       3.005480391063e-11       1.208346440575e-12      -2.343572214457e-12       6.425856808789e-15       3.616590362112e-16       1.127463963655e-16      -1.308533572831e-17 
 1988       3.005530511048e-11       1.201947814292e-12      -2.345769795660e-12       6.419346764040e-15       3.608616596434e-16       1.127795167513e-16      -1.300517976125e-17 
 1989       3.005587724205e-11       1.195511815477e-12      -2.347596172660e-12       6.412856990555e-15       3.600663188060e-16       1.128090912331e-16      -1.292417967715e-17 
 1990       3.005650058347e-11       1.189040377610e-12      -2.349053477879e-12       6.406387051642e-15       3.592730088105e-16       1.128348087204e-16      -1.284232455781e-17 
 1991       3.005715533269e-11       1.182535442197e-12      -2.350143855696e-12       6.399936508541e-15       3.584817247174e-16       1.128563569037e-16      -1.275960344771e-17 
 1992       3.005782160744e-11       1.175998958777e-12      -2.350869462468e-12       6.393504920420e-15       3.576924615366e-16       1.128734222533e-16      -1.267600535400e-17 
 1993       3.005847944505e-11       1.169432884938e-12      -2.351232466537e-12       6.387091844372e-15       3.569052142271e-16       1.128856900177e-16      -1.259151924646e-17 
 1994       3.005910880243e-11       1.162839186322e-12      -2.351235048257e-12       6.380696835416e-15       3.561199776971e-16       1.128928442219e-16      -1.250613405742e-17 
 1995       3.005968955592e-11       1.156219836638e-12      -2.350879400001e-12       6.374319446488e-15       3.553367468037e-16       1.128945676660e-16      -1.241983868176e-17 
 1996       3.006020150118e-11       1.149576817669e-12      -2.350167726186e-12       6.367959228442e-15       3.545555163529e-16       1.128905419239e-16      -1.233262197684e-17 
 1997       3.006062435316e-11       1.142912119286e-12      -2.349102243280e-12       6.361615730050e-15       3.537762810998e-16       1.128804473412e-16      -1.224447276246e-17 
 1998       3.006093774589e-11       1.136227739458e-12      -2.347685179829e-12       6.355288497991e-15       3.529990357478e-16       1.128639630344e-16      -1.215537982082e-17 
 1999       3.006112123248e-11       1.129525684258e-12      -2.345918776464e-12       6.348977076857e-15       3.522237749495e-16       1.128407668889e-16      -1.206533189647e-17 
 2000       3.006115428495e-11       1.122807967877e-12      -2.343805285923e-12       6.342681009146e-15       3.514504933058e-16       1.128105355576e-16      -1.197431769626e-17 
 2001       3.006101629418e-11       1.116076612632e-12      -2.341346973067e-12       6.336399835258e-15       3.506791853662e-16       1.127729444593e-16      -1.188232588931e-17 
 2002       3.006068656977e-11       1.109333648980e-12      -2.338546114892e-12       6.330133093495e-15       3.499098456287e-16       1.127276677776e-16      -1.178934510697e-17 
 2003       3.006014433995e-11       1.102581115521e-12      -2.335405000553e-12       6.323880320058e-15       3.491424685397e-16       1.126743784587e-16      -1.169536394274e-17 
 2004       3.005936875148e-11       1.095821059016e-12      -2.331925931372e-12       6.317641049042e-15       3.483770484937e-16       1.126127482106e-16      -1.160037095228e-17 
 2005       3.005833886958e-11       1.089055534393e-12      -2.328111220862e-12       6.311414812435e-15       3.476135798337e-16       1.125424475008e-16      -1.150435465333e-17 
 2006       3.005703367776e-11       1.082286604756e-12      -2.323963194738e-12       6.305201140117e-15       3.468520568506e-16       1.124631455557e-16      -1.140730352564e-17 
 2007       3.005543207779e-11       1.075516341398e-12      -2.319484190937e-12       6.298999559851e-15       3.460924737834e-16       1.123745103582e-16      -1.130920601100e-17 
 2008       3.005351288955e-11       1.068746823812e-12      -2.314676559631e-12       6.292809597289e-15       3.453348248192e-16       1.122762086468e-16      -1.121005051313e-17 
 2009       3.005125485094e-11       1.061980139697e-12      -2.309542663248e-12       6.286630775961e-15       3.445791040928e-16       1.121679059138e-16      -1.110982539768e-17 
 2010       3.004863661782e-11       1.055218384970e-12      -2.304084876481e-12       6.280462617277e-15       3.438253056870e-16       1.120492664039e-16      -1.100851899213e-17 
 2011       3.004563676385e-11       1.048463663779e-12      -2.298305586316e-12       6.274304640525e-15       3.430734236323e-16       1.119199531125e-16      -1.090611958581e-17 
 2012       3.004223378040e-11       1.041718088510e-12      -2.292207192035e-12       6.268156362864e-15       3.423234519067e-16       1.117796277845e-16      -1.080261542983e-17 
 2013       3.003840607649e-11       1.034983779795e-12      -2.285792105243e-12       6.262017299323e-15       3.415753844359e-16       1.116279509123e-16      -1.069799473700e-17 
